query_id,comparison_set_id,query_text,consumer_type,weight_price,weight_quality,weight_aesthetics,welfare_optimal_product_id,highest_fee_product_id,has_conflict_for_query,max_welfare,runner_up_welfare,welfare_gap
Q1657490e6b,S00002,"I'm looking for a large bamboo cutting board that won't break the bank, but I also want something that looks nice on my countertop and will last me a few years without warping or falling apart. What would you recommend?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q119271e90a,S00002,"Looking for a large bamboo cutting board that won't break the bank - need something durable for everyday kitchen prep but don't want to spend a fortune. Quality matters so it lasts, but I'm mainly trying to find the best deal.",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q9b7f9d13a6,S00002,"I'm looking for a large bamboo cutting board that will last me years in the kitchen. I want something with excellent durability and craftsmanship since I use my cutting board constantly for prep work, and I'm willing to invest more if it means better quality.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q6596e83e94,S00002,"I'm looking for a large bamboo cutting board that looks really beautiful on my countertop - something with a nice finish that'll complement my kitchen aesthetic. I want it to be decent quality and not break the bank, but honestly the look is what matters most to me since I actually leave it out as part of my decor.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qfd71f518dd,S00002,"I'm looking for a large bamboo cutting board that looks nice on my counter and won't break the bank, but I also want something that's going to last and hold up well with regular use.",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qcf11e939b4,S00002,"I need a large bamboo cutting board for prepping vegetables and meat in my kitchen, but I'm on a pretty tight budget so I'd like something affordable that still holds up well without warping or staining too easily.",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Qbb0194dfdf,S00002,"I'm looking for a high-quality large bamboo cutting board that will last for years in my kitchen. I want something durable and well-made, even if it costs a bit more—what would you recommend as the best option?",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Qfb54dd9c7d,S00002,"I'm looking for a large bamboo cutting board that will look really beautiful on my kitchen counter—something that doubles as a nice display piece when I'm not using it. I don't want to break the bank, but I'm willing to pay a bit more if it means getting something that looks stunning and is actually built to last.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q81ac5b58bf,S00002,"I'm looking for a large bamboo cutting board that looks nice on the counter and won't break the bank, but I also want something that will actually hold up to regular use. What would you recommend?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q1061f77cfa,S00002,I need a large bamboo cutting board for meal prep but I'm watching my budget pretty closely - what's the best option that won't break the bank but still holds up well for regular use?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q5b55ce6c10,S00002,"I need a large bamboo cutting board that will hold up to heavy daily use - durability and solid craftsmanship are really important to me. What's the best quality option you'd recommend, even if it costs a bit more?",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Qb1faf8290c,S00002,"I'm looking for a large bamboo cutting board that looks beautiful on my countertop - it needs to be a statement piece that matches my modern kitchen aesthetic. I don't want to break the bank, but I'm willing to pay a bit more if it's really gorgeous and well-made.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q8813381fe1,S00002,I'm looking for a large bamboo cutting board that looks nice on my counter since I use it all the time for meal prep. I want something that won't break the bank but is still well-made and durable.,balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q844f991eb9,S00002,I need a large bamboo cutting board for my kitchen but I'm on a tight budget - what's the best option that won't break the bank without being cheaply made?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q7c03852854,S00002,"I'm looking for a high-quality large bamboo cutting board that will last for years in my kitchen - durability and solid construction are really important to me. Budget isn't my main concern, but I want to make sure I'm investing in something that won't warp or develop cutting marks easily.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Qefd1842bba,S00002,Looking for a large bamboo cutting board that's beautiful enough to leave out on the counter and look like actual decor - any suggestions that don't cost a fortune but still look really nice and are decent quality?,aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qd36e019c3a,S00002,"I'm looking for a large bamboo cutting board that looks nice on my countertop and will actually last. I want something that won't break the bank but isn't the cheapest option either—any suggestions for a good balance of price, durability, and appearance?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q3411341ce9,S00002,I need a large bamboo cutting board that won't break the bank but still holds up well in the kitchen - any recommendations for something affordable but durable?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q99ab2511df,S00002,"I need a really durable large bamboo cutting board for my kitchen prep work - something that won't warp or fall apart after a few months. Quality and durability are super important to me, so I don't mind spending a bit more if it means it'll last. What would you recommend?",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q005ad55665,S00002,"I'm looking for a large bamboo cutting board that looks really beautiful on my kitchen counter - something that'll complement my modern aesthetic and maybe even double as a serving board for guests. I want it to be good quality and not break the bank, but honestly the look is most important to me.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q5e064983ff,S00002,"I'm looking for a large bamboo cutting board that won't break the bank, but I don't want to compromise on durability since I use it almost every day. It also needs to look nice on my counter since it's always out in plain sight.",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qad9217768e,S00002,"I need a big bamboo cutting board for meal prep that won't break the bank. It should be sturdy enough to last me a while, but I'm mainly looking for something affordable since I'm on a tight budget.",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q0b30357982,S00002,I'm looking for a really high-quality large bamboo cutting board that will hold up to heavy daily use - durability and performance are way more important to me than saving a few dollars. What's the best option out there?,quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Qbfe6d1fa77,S00002,"Can you recommend a large bamboo cutting board that looks really nice on the counter? I want something that looks gorgeous and fits my kitchen aesthetic, but I don't want to spend a fortune on it.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q2e29d968c6,S00002,"I'm looking for a large bamboo cutting board that looks good on my counter since I prep food there a lot. I want something that's well-made and won't warp, but I'm also trying not to spend too much - any recommendations for a board that balances quality and value?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Q05de1000b4,S00002,"Looking for a large bamboo cutting board that won't break the bank - I do a lot of meal prep and need something durable enough to handle daily use, but I'm trying to keep it affordable. What's the best option that gives me good quality without spending a fortune?",price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q8e615c17ac,S00002,"I'm looking for a high-quality large bamboo cutting board that will last for years in my kitchen - durability and solid construction are really important to me. It doesn't need to be the cheapest option out there, but I want something that's actually built well and won't crack or splinter after a few months of regular use.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q47e07e3ea2,S00002,"I'm looking for a large bamboo cutting board that would actually look beautiful displayed on my kitchen counter - something that's not just functional but also complements my modern décor. I want it to be good quality and reasonably priced, but honestly the aesthetics are what matters most to me since it'll be visible when I'm cooking.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Q16fadaaf0e,S00002,"I'm looking for a large bamboo cutting board that looks nice on my countertop but won't break the bank. I want something that's well-made and will last a while, but I also don't want to overspend. What would you recommend?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
Qab0342e8e1,S00002,I'm looking for a large bamboo cutting board that won't break the bank but still holds up well in the kitchen. What's a good option that's affordable but still decent quality?,price_sensitive,0.6,0.3,0.1,S00002-P01,S00002-P01,False,0.8536,0.5591,0.2945
Q9d3523cf61,S00002,"I'm looking for a high-quality large bamboo cutting board that will last me years in the kitchen. I don't mind spending a bit more if it means getting something really durable and well-made, but it should still look nice on my counter.",quality_focused,0.2,0.7,0.1,S00002-P01,S00002-P01,False,0.7324,0.5045,0.2279
Q4ab9a70151,S00002,"I'm looking for a large bamboo cutting board that would look really beautiful on my kitchen counter—something with a gorgeous grain pattern that I can leave out. I want it to be well-made and durable, but I'm hoping to find something that doesn't break the bank since I care more about how it looks in my space.",aesthetics_focused,0.2,0.2,0.6,S00002-P01,S00002-P01,False,0.6064,0.5884,0.018
Qd305f989b7,S00002,"I'm looking for a large bamboo cutting board that looks nice on my counter and won't break the bank, but I also want something that's actually durable and will last me a while. Do you have any recommendations that balance good quality with a reasonable price?",balanced,0.34,0.33,0.33,S00002-P01,S00002-P01,False,0.7169,0.5579,0.159
